o_body,verdict,o_url
Living turtles and fish are packaged in plastic bags and sold as souvenir keyrings in China.,true,2655
Michelle Obama deleted all mentions of Hillary Clinton from her Twitter accounts.,false,334
An Atlanta Motel 6 outlet turned away a U.S. Army soldier because he was underage.,true,432
A video documents the existence of a never-ending 'Escherian Stairwell.,false,3248
Message details decisions made by President Obama in directing the rescue of Captain Richard Phillips from Somali pirates.,false,1433
An animated image shows Meryl Streep mocking a disabled person on a late night talk show.,false,2223
President Donald Trump's proposed 2020 re-election campaign slogan ('Keep America Great') was used in a 'Purge' film.,true,1099
Photograph of Michael Jackson's face taken during a court trial is real and undoctored.,true,2054
Studies have demonstrated that Monsanto-developed corn contains toxins that cause organ failure in rats and adverse effects in pregnant women.,false,932
A photograph shows Hillary Clinton with former Ku Klux Klan member Robert Byrd.,true,3436
A review of Facebook Active Sessions will reveal unauthorized users currently accessing one's Facebook account.,false,3297
The new Canadian $10 bill is being recalled because it includes a misprint of the poem 'In Flanders Fields.,false,3637
"The FDA has banned all e-juice for electronic cigarettes, effective July 2016.",false,1700
The Dalai Lama described Donald Trump as 'worse than Hitler' and a 'threat to humanity.,false,609
Former New York City mayor Rudy Giuliani was suspended from Twitter after sending messages about Pizzagate.,false,2687
Yahoo! servers will be down between 15 March and 17 March 2003.,false,3186
President Zuma of South Africa purchased the world's most expensive plane.,false,2786
Photographs show wolves killed in Idaho.,false,81
"Donald Trump donated $50,000 to ensure suspected Charleston church shooter Dylann Roof was transferred to a 'safer' prison.",false,2563
Sarajevo and Pyongyang are the only two world capitals without McDonald's restaurants.,false,3835
Toms Shoes is giving away free merchandise to Facebook users.,false,1194
Archaeologists dug up an 800-year-old alien cellphone in Austria.,false,3099
The Allman Brothers Band's album title Eat a Peach is a reference to Duane Allman's fatal motorcycle accident.,false,297
"Police in Collin County, Texas have quietly warned of serial kidnappings at local Target and Walmart locations.",false,754
"NASA spent millions of dollars developing an 'astronaut pen' that would work in outer space, while the Soviets fixed the problem much more cheaply and quickly by using pencils.",false,2936
President Bush prayed with an injured Special Forces soldier at Walter Reed Medical Center.,true,608
Victims of atrocities in Syria are being 'recycled' by anti-government activists.,false,2561
"AOL, MSN, Yahoo!, or MSN is about to start charging for its instant messaging service unless an Internet petition opposing the fee increase attracts a specified number of signatures by a named date.",false,2696
New York will be embedding strips in vehicle registration stickers in order to catch speeders.,false,3766
The airplane that carried Buddy Holly to his death was named 'American Pie.,false,3977
"A man hired an escort, only to discover that it was his wife.",false,935
A photograph shows Hillary Clinton grabbing a man's crotch.,false,3798
President-elect Donald Trump was pictured at a cross burning with the KKK.,false,1187
Photograph shows a new Boeing 797 blended-wing airliner.,false,656
A photograph shows a group of American students being forced to pray to Allah at a mosque as part of their Common Core curriculum.,false,3658
The web sites of German automobile manufacturers BMW and Mercedes-Benz both displayed maps of the Middle East which left Israel unidentified.,true,361
A headstone marking the burial site of a 4-year-old boy was removed because its shape violated cemetery rules.,true,1278
Regulations taking effect 10 February 2009 prohibit the sale of used children's products that have not been tested and certified as meeting new standards for lead and phthalate content.,false,1989
"Parking lot carjackers are placing flyers or $100 bills on the windows of automobiles, then taking the cars when drivers step out of their vehicles to remove them.",false,178
A photograph shows Jesse Owens and Hitler shaking hands at the 1936 Olympics.,false,1563
"Studies have demonstrated that cooking with aluminum foil can result in the ingestion of aluminum, which is a risk factor for Alzheimer's disease.",false,4031
An image shows President Trump's motorcade riding in a penis formation.,false,453
Thieves can steal ATM cards and PINs by using plastic sleeves known as 'Lebanese loops.,true,1202
Video clip shows an elementary school stage production of Scarface.,false,2309
Fast food chain Burger King is behind a 'subservient chicken' Internet promotion.,true,852
Sarah Palin said President Obama should put immigrants on a boat back to Mexico.,false,862
Speaker Paul Ryan said that he doesn't care if Donald 'Trump destroys the United States and that he is a liar and a fraud.,false,2672
A web site allocates money to autism research and other charities for every video viewed.,true,447
Mark Zuckerberg said that he was 'disgusted with social media' and that he was leaving Facebook as a result.,false,1910
A 'full pink moon' will be visible on 15 April 2014.,true,1912
A browser extension can eliminate all mention of Donald Trump from a user's online experience.,true,1991
An NPR study determined that 25 million fraudulent votes had been cast for Hillary Clinton in the 2016 presidential election.,false,3888
Cameron Diaz was cast to portray Maya Angelou in a new biographical film.,false,3157
"The atheist mayor of DeQuincy, Louisiana, fired a firefighter for praying at the scene of a fire.",false,647
A vacationing man discovered that increasing pain he was experiencing was due to a tropical spider's living under his skin.,false,2907
"Autism has now been included among the known side effects of the DTaP (Diphtheria, Tetanus, and acellular Pertussis) vaccine.",false,2393
A man was burned to death attempting to rescue his dog from a boiling hot spring.,true,429
The Masai Tribe donated 14 cows to the United States after 9/11.,true,1843
Police in some U.S. state are about to launch a 30-day speeding ticket frenzy.,false,511
The United States is deporting military veterans.,true,735
Pastor Creflo Dollar was told by God to endorse Donald Trump.,false,1581
An increased number of men have contracted homosexuality after eating 'pastel colored Easter eggs.,false,436
A UFO portal was filmed over the Large Hadron Collider.,false,612
Nike pulled a print ad for their Air Dri-Goat shoes because readers found it offensive to the disabled.,true,3680
Intern for U.S. senator ends embarrassing break-up e-mail to girlfriend.,true,3435
A Johns Hopkins scientist issued a 'blistering report' on flu vaccine dangers in the British Medical Journal.,false,1959
A lesbian mother has scheduled her adopted baby boy for sex change surgery.,false,3872
A Hobby Lobby store manager executed a gay employee by stoning.,false,3461
Hippopotamuses are the only animals that produce naturally pink milk.,false,592
President Obama 'enforced' an Islamic opening prayer in the U.S. House of Representatives.,false,2613
Democratic vice presidential candidate Tim Kaine admitted on Twitter to having an open marriage.,false,1477
E-mail reproduces a 1999 newspaper article warning about potential troubles with Fannie Mae.,true,2680
Black and white caterpillars can cause severe allergic reactions in some people who touch them.,true,512
Images show advertisements intended to encourage young people to sign up for health insurance coverage.,true,2848
The state of Michigan has passed a law banning oral and anal sex.,false,3618
"Tenor José Carreras recovered from leukemia with the assistance of a foundation secretly started by his bitter rival, Plácido Domingo.",false,2408
President Obama cut $2.6 billion from programs for veterans and instead give a like amount to support Syrian refugees.,false,2727
"'Star Wars' movies will be filmed in several small, off-the-beaten-path towns across America.",false,3341
PayPal customers can claim a share of a class action lawsuit settlement.,true,1692
Former Miss Universe Alicia Machado was a 'porn star.,false,1931
IHOP restaurants are offering free pancakes on National Pancake Day.,true,2251
Barack and Michelle Obama surrendered their law licenses to avoid pending disciplinary actions.,false,1358
A photographer captured an image of a dolphin caught in strong winds from Hurricane Matthew.,false,2853
"Fake, chemical-laden plastic snow has been falling on the U.S.",false,3917
Muslims in the U.S. are specifically exempted from legislative requirements to purchase health insurance.,false,3719
A 'Muslim refugee' shot fifteen people inside an Ohio nightclub.,false,3831
A study recently revealed that one out of every three Americans has been implanted with an RFID microchip.,false,2062
Vladimir Putin described negotiating with Barack Obama as being like 'playing chess with a pigeon.,false,80
Medical research has established a causative link between root canals and cancer mortality.,false,2470
Jeff Foxworthy said that you 'might be a moron' if you allow refugees to enter the United States.,false,985
A web site allows criminals to look up the personal information of police officers.,true,1516
The U.S. Army is investigating ways to build biodegradable bullets that will sprout into plants.,true,577
The e.l.f. brand of cosmetics has been bought up by a major department store chain and is offering its remaining inventory at $1 per item in anticipation of rebranding.,false,3431
"A photograph shows a group of buses that were used to ship in paid anti-Trump protesters to Austin, Texas.",false,3751
Mr. and Mrs. Leland Stanford decided to found their own university after being rebuffed by Harvard's president.,false,3561
Drinking four glasses of water at the beginning of each day will cure various diseases.,false,1027
New York state has legalized heroin.,false,325
"The CA-125 blood test is a reliable method of detecting ovarian cancer in its early stages, and women should insist upon having one done with each yearly examination.",false,3844
Singer Justin Bieber will be replacing the late actor Paul Walker in the Fast and Furious film series.,false,445
The American Psychiatric Association has classified the taking of 'selfies' as a mental disorder.,false,3765
Texas' is the only state flag authorized to be flown at the same height as the U.S. national flag.,false,2377
"Photograph shows Alexandra Svoboda, a protester hurt during a confrontation with police in Rhode Island.",true,1517
An inattentive janitor caused several deaths in a South African hospital when she unplugged patients' life support systems to plug in her floor polisher.,false,3528
Oprah Winfrey said that restaurant customers need not tip their servers more than 10%..,false,1209
Amazon.com is sending out notifications of canceled orders for non-existent books.,false,1145
Musician Kanye West is wanted by police for a jewelry 'insurance scam.,false,3564
"Donald Trump tweeted and deleted a candid, regretful statement in the early hours of New Year's Day.",false,1390
"California Governor Jerry Brown signed a bill into law requiring all Christians 'to register Bibles of all sizes, shapes, and translation version as 'assault weapons.",false,2560
Parents of a murdered Virginia Tech co-ed unthinkingly back over another of their children on the way to the airport.,false,2190
A sea monster of giant size was spotted near Antarctica.,false,3896
A couple who return to the hotel where they honeymooned are shocked to discover their wedding night activities were videotaped and made available to other guests.,false,407
The federal holiday observed in the United States on the third Monday of February is officially designated as 'Presidents' Day.,false,200
The White House ordered a change to military funeral protocol to remove references to the President of the United States.,false,279
"Jill Stein, the Green Part's presidential candidate, is not yet on the ballot in every state.",true,1530
Individuals are legitimately identifying as and calling for acceptance of a new identity known as 'clovergender.,false,3260
Charley Reese penned an editorial about 545 people being 'responsible for the domestic problems that plague' the U.S.,true,2681
The American Dental Association said semen cuts plaque and tartar by 77%.,false,1417
President Obama 'scrambled' to ensure a proper Islamic burial for the San Bernardino shooters.,false,976
Transcript records President Bush's remarks to reporters at a New Mexico restaurant.,true,2257
"Edward Snowden claimed Osama bin Laden was alive in the Bahamas, funded by the CIA.",false,1630
A video shows Muslim men auctioning off women on the streets of England.,false,3302
The Avon cosmetics company will donate 10¢ to breast cancer research every time you interact with an animated bear.,true,701
A Newfoundland diver snapped an underwater photograph of an enormous iceberg.,false,1522
Photographs show a pink albino bottlenose dolphin.,true,435
A person's fingernails and hair continue to grow after his death.,false,182
Wal-Mart has partnered with the National Gay & Lesbian Chamber of Commerce.,true,160
House Speaker Nancy Pelosi is linked to the provision of wage and tax breaks for companies in American Samoa.,true,2468
President Obama has signed a bill forgiving all student loans taken out within the last ten years.,false,1259
Women in Afghanistan are subject to severe violations of basic human rights (but signing a petition isn't likely to help them).,true,2559
You can recharge your cell phone using body electricity.,false,3037
News photograph captions describe a black man 'looting' and a white couple 'finding' supplies in the wake of Hurricane Katrina.,true,875
The 'Podesta e-mails' revealed the existence of a secret society of pedophiles operating through a pizza place loosely connected to Clinton associate David Brock.,false,1126
Most refugees are young adult males.,false,4018
Three Wisconsin counties admit to fixing the vote in favor of Donald Trump.,false,1238
Photographs show a 2011 NFL Veterans Day tribute that ESPN omitted from their pre-game coverage.,true,1739
"A photograph shows Hillary Clinton shaking hands with Ramadan Abedi, the father of Manchester bomber Salman Abedi.",false,833
"An aerial photograph shows a giant 50-foot crab off the coast of Whitstable, UK.",false,943
Photograph shows U.S. soldier in Iraq growing grass from gardening supplies sent by his wife.,true,3330
An aircraft carrier unknowingly attempted to bully a lighthouse into moving out of its way.,false,725
The 'Naked' line of juices and smoothies contain the toxic preservative formaldehyde.,false,661
Ronald Reagan said he felt like he was shaking the President's hand when he met Donald Trump.,false,98
British Petroleum spokesperson opines 'Louisiana isn't the only place that has shrimp.,true,3373
Criminals are marking homes with bags tied to trees or colored stickers in order to steal dogs for use in dogfighting events.,false,2702
Neil Gorsuch called for the 'advancement of the white race' and segregation in a 2012 statement.,false,2691
Boiling shampoo and inhaling the fumes to get high is a common practice among teenagers.,false,751
Notorious criminal Charles Manson has endorsed Donald Trump for president.,false,366
A teenager was killed after his Xbox One malfunctioned and forcefully ejected a disc that slashed his throat.,false,3152
Green Party presidential candidate Dr. Jill Stein has stated that she opposes the use of vaccines.,false,3456
A U.S. serviceman was refused service at the Shady Maple restaurant.,false,3012
"Chapecoense, the soccer team which lost 19 players in a plane crash, was fined for forfeiting their final match.",false,3084
Jingle Bells was written as a Christmas song.,false,889
Advice columnist responds to the wrong aspect of reader's letter.,false,1159
Letter from high school offers to allow students to make monetary donations to offset inatttendance and poor grades.,false,3301
Video clip shows martial arts star Bruce Lee playing ping-pong using nunchaku.,false,3753
Only female senators showed up for work in Congress following Snowstorm Jonas.,true,2104
One of the Jalal Brothers was shot while filming a prank video.,false,2293
The entire Goldman Sachs executive board was arrested by the FBI.,false,2524
"Christmas cards are requested for Nathan Norman, a 5-year-old Virginia boy with cancer.",true,470
Adolf Hitler said that the only way that the Nazi party could have been stopped was if it were destroyed in its infancy.,true,3606
"German and British front-line soldiers sang carols, exchanged gifts, and played soccer during a World War I Christmas truce.",true,1384
Obama twice described Americans as 'lazy' during a town hall meeting in Laos.,false,3491
A veterinary pathologist testified that being immersed in a can of Mountain Dew would turn a mouse into a 'jelly-like' substance.,true,2391
"The Muslim community donated $87,000 to the family of the man responsible for the shooting at Pulse Nightclub in Orlando.",false,1744
Mitt Romney assisted in the search for his business partner's missing daughter.,true,1143
Florida beaches have been invaded with 'sea lice.,true,2971
President Trump has established English as the official language of the United States.,false,1309
A mother admitted on Facebook to sleeping with and becoming pregnant by her 15-year-old son.,false,3226
Pepsi CEO Indra Nooyi told Donald Trump supporters to 'take their business elsewhere.,false,2738
A man absorbed in playing the new Pokemon Go app caused a major traffic accident.,false,151
Retail chain Nordstrom filed for Chapter 11 bankruptcy after Scott Baio boycotts.,false,2480
The Obama administration created a program to provide free cell phones to welfare recipients.,true,3892
Phil Collins wrote the song 'In the Air Tonight' after witnessing an incident in which a man refused to come to the aid of a drowning swimmer.,false,3830
"There is a proven natural cure for cancer called sour honey, but pharmaceutical companies and politicians are trying to keep it under wraps for financial gain.",false,1590
"A 'day of silence' protesting the harassment of lesbian, gay, bisexual and transgender students is scheduled for 25 April 2008.",true,61
Hillary Clinton and/or members of her 2008 presidential campaign started the 'birther' movement questioning whether Barack Obama was born in the U.S.,false,2913
Author J.K. Rowling has announced plans to pen a new book in the Harry Potter series.,false,2032
Donald Trump planned to rename New Mexico in his first act as President.,false,1506
A Rite Aid store posted a sign prohibiting 'same-sex activity.,false,2382
Hillary Clinton successfully defended an accused child rapist and later laughed about the case.,false,2202
A recent fiery automobile accident claim the lives of two mothers and five children as two fathers tried desperately to save them.,false,2940
The lyrics to the song 'Louie Louie' are really obscene.,false,3906
A construction worker survived an accident that poked an 18-inch-long drill bit through one eye and out the side of his skull.,true,2109
A 2007 Harvard University study proved that areas with higher rates of gun ownership have lower crime rates.,false,2551
Two Maryland sheriff's deputies were shot and killed at a restaurant by a vagrant.,true,3933
"'Slime,' a do-it-yourself gooey craft project containing borax, white glue, and shaving cream, comes with serious health risks.",false,3114
Mel Gibson was the inspiration for the film The Man Without a Face.,false,3380
The greeting 'Hello' entered the language because it was the surname of Alexander Graham Bell's girlfriend.,false,1300
Insect-infested house is destroyed when too many 'bug bombs' set by owner are ignited.,true,2603
The book Go Ask Alice was the real-life diary of a teenage girl.,false,2679
"A video shows a group of Muslims attacking bar patrons in Cardiff, Wales, for drinking beer.",false,3142
Barack Obama urged his supporters to join him in changing 'the greatest nation in the history of the world.,false,2761
Your personal information can be obtained through the Zabasearch.com web site.,true,1232
Hillary Clinton and moderator Lester Holt rigged the first presidential debate by communicating via secret hand signals.,false,331
President Donald Trump changed the constitution to read 'citizens' instead of 'persons.,false,2484
There is a demonstrable link between marijuana legalization and an increase in violent crime.,false,3428
Alexander Hall at Princeton University was built according to plans submitted by a failed architecture student who later paid for its construction.,false,2358
Clever thief finds an inventive way to steal right under a guard's nose,false,3093
Ed McMahon served as Johnny Carson's commanding officer in the military.,false,56
"NBC aired The Book of Daniel, a series about an Episcopal priest who dealt with an addiction to painkillers, a gay son, and a daughter arrested for selling marijuana.",true,694
Hacked Twitter DMs reveal that activist DeRay Mckesson planned a 'summer of chaos' involving protests and riots with Attorney General Loretta Lynch.,false,1465
A California halfway house resident was promised $300 if he voted for Hillary Clinton.,false,1198
Yellowstone was evacuated in June 2016 after experts warned of an imminent volcanic eruption.,false,3536
Actress and comedian Sherri Shepherd has died of a heart attack.,false,1235
Donald Trump won't release his tax returns because they reveal that he has donated millions of dollars to the North American Man/Boy Love Association.,false,3902
"Sharonda Banks, 28, of Newark, New Jersey died after a maggot-infested weave was sewn into her scalp.",false,3054
Essay by retired Air Force general analyzes the war on terrorism.,false,2079
A video shows Walmart-brand water turning to a dangerous gelatin substance.,false,3534
Actor-director Clint Eastwood is the son of comic Stan Laurel.,false,844
McDonald's beverages contain yucky non-food substances.,false,3335
North Dakota Governor Jack Dalrymple gave the 'green light' to shoot indigenous people on sight.,false,1683
"Scientists are stumped by a photograph taken by the Hubble Telescope, and some believe it shows 'the gates of heaven.",false,1053
A dragon skeleton was discovered in northern Iceland.,false,865
"Clark Gable killed a pedestrian while driving drunk, but MGM covered up the accident and sent another man to jail in his place.",false,1368
Target stores with optical departments are offering free eyeglasses to children 12 and under.,true,403
A photograph shows a biplane buzzing a Los Angeles beach in 1911.,false,3017
An image shows Hillary Clinton addressing a campaign rally attended by fewer than 25 people.,false,3636
Photograph shows a breast rash caused by South American larvae.,false,4040
A man locked his daughter in a cage because she used Snapchat's 'dog filter' too frequently.,false,692
"The media is aware that the bull shark that mauled 8-year-old Jessie Arbogast was one his uncle had been fishing for and fighting on a line for two hours, but they are suppressing that information.",false,3950
A judge told an atheist plaintiff who challenged religious holidays that atheists already have their own holiday: April 1.,false,1889
Stolen car is returned with theatre tickets inside to lure away the owners while their home is burgled.,false,2697
Video clip shows a music-playing 'farm machine' built at the University of Iowa.,false,3600
Donald Trump has proposed the deportation of all women who have blonde hair and blue eyes.,false,3192
Account describes Israel's preparations for an imminent military attack on Iran.,false,895
Hall of Fame coach John Madden passed away at age 78.,false,3560
Police warned that using 'Facebook Reactions' is dangerous.,false,1220
A customer of Huck Finn's Cafe in New Orleans discovered a racist epithet on her receipt.,true,954
The National Park Service specifically blocked the Million Women March as well as all other demonstrations through March 2017.,false,2746
Former Attorney General Janet Reno said 'Donald Trump will never be president in my lifetime.,false,632
Mike Rowe 'unleashed hell' on Hillary Clinton after she refused to donate to his charity.,false,501
Students who take the SAT are awarded 200 points for spelling their names correctly.,false,3270
Photographs show a new species of 'giant sea spider' recently discovered in the Antarctic.,false,2334
Schoolkids are 'snorting' and 'smoking' Smarties and putting themselves at risk of contracting nasal maggots.,false,2447
A celebrity makes a trip to the emergency room to have a gerbil removed from his rectum.,false,2530
Senator John Kerry told interviewer Larry King that he 'hasn't had time' to be briefed on the possibility of new al Qaeda attacks.,true,1831
Message warns that health care reform will be a 'death warrant' for seniors.,true,3101
Mr. Clean Magic Erasers have been banned from stores because the product contains formaldehyde.,false,840
Actor Sean Penn was killed in January 2016.,false,546
A proposal before Congress would repeal the 22nd amendment to allow Barack Obama to serve as 'President for life.,true,3138
A woman is suing a tampon manufacturer for 'stealing' her daughter's virginity.,false,244
A photograph shows a real portrait of Donald Trump and his family.,true,3197
President Trump played golf six times during his first month in office despite frequently criticizing his predecessor's golfing habits.,true,480
Truck driver involved in capture of sniper suspects prayed with other truckers that the sniper would be caught.,true,1256
The Hobby Lobby chain fired an employee for divorcing her husband without company approval.,false,1917
A vengeful Polish dentist pulled out all of her ex-boyfriend's teeth after he dumped her.,false,2370
79-year-old Wendy Robinson of Los Angeles came to the rescue of two LAPD officers with her AK-47 assault rifle when they were attacked by gang members.,false,2602
"A photograph shows Bernie Sanders at a 1965 civil rights march with Martin Luther King, Jr.",false,1125
A photograph shows several large whales feeding near a tiny boat.,false,143
"President Obama issued an executive order calling for the creation of a Black Lives Matter memorial wall in Washington, DC.",false,2430
"House Speaker Nancy Pelosi demanded the use of a 'big fat 200-seat jet,' which she routinely uses to travel between Calfornia and Washington.",false,3814
Singer Patti Labelle was arrested after attacking Aretha Franklin at an Atlanta concert.,false,2652
A woman defecated on her boss' desk after winning the lottery.,false,2268
The Nobel Committee has asked President Obama to return his Nobel Peace Prize.,false,3621
Donald Trump tweeted that his 'grandparents didn't come to America' to see the country taken over by immigrants.,false,2932
"Prayers and cards are requested for Sgt. Kevin Downs, who was injured in Iraq.",true,1615
Congress is beginning impeachment hearings against President Obama.,false,55
An international cookbook compiled by California home economics teachers includes a recipe for 'Stuffed Camel.,true,3306
Michael Jordan said that he wasn't going to sell any more shoes 'until black people unite.,false,1287
Jefferson Airplane singer Grace Slick named her daughter 'god.,false,2743
"Vice President Mike Pence said, 'What the American people need is not more health care. What we need is more Jesus care.",false,3686
Poinsettia plants are poisonous to humans.,false,2049
An effective cure for warts is to have someone 'buy' them from you.,false,1643
Barack Obama's education and house were paid for with money obtained from questionable sources.,false,2247
"The English word 'trumpery,' which derives from a French word meaning 'to deceive,' is defined in the dictionary as 'showy but worthless.",true,1274
A photograph shows a man holding a 3-foot grasshopper.,false,2486
A video captures a large spider that survived inside a banana until it burst out of the peel by its own power.,false,2802
The nursery rhyme 'Sing a Song of Sixpence' originated as a coded message used to recruit crew members for pirate ships.,true,1474
The president of Procter & Gamble announced on a popular talk show that he donates a portion of the company's profits to the Church of Satan.,false,684
List compiles Andy Rooney's wry observations on a variety of topics.,false,988
Cosplay has been made illegal in five states.,false,3645
Photograph shows First Lady Michelle Obama waving Communist flags in China.,false,3700
President Obama declined to answer a question about whether he would give up his current health care program.,false,519
Photograph shows man falling from a skyscraper while occupants grasp at him through a window.,false,3126
Former President Barack Obama is 'commanding' an army of anti-Trump protesters from his home near the White House.,false,1545
A Texas business provides big game hunters with an opportunity to participate in 'horse hunt adventures.,false,3112
The U.S. Ambassador to Egypt prevented Marines stationed at the U.S. embassy in Cairo from carrying live ammunition.,false,572
Article lists senators who 'voted to give illegal aliens Social Security benefits.,false,2432
First Lady Michelle Obama has an unprecedented number of staffers working for her.,false,1527
Emmanuel Macron offered American liberals refugee status in France,false,2616
A woman set a Guinness World Record for having 14 kids with 14 different fathers.,false,999
"Starting in 2011, all employees will have to pay taxes on the value of health insurance provided by their employers.",false,3385
Video shows a 2-year-old girl who had been given the drug Ecstasy.,false,39
A 14 August 1912 article from a New Zealand newspaper contains a brief story about how burning coal might produce future warming by adding carbon dioxide to the atmosphere.,true,274
Sophia Stewart won a large judgment in a copyright infringement suit over authorship of the film The Matrix.,false,1519
Child Protective Services in Washington removed three young children from their parents' care because homebirth is considered dangerous.,false,1803
A photograph shows 'rainbow mountains' in Peru.,true,817
An incoming 'record-breaking snowfall' will blanket most of the U.S. this winter.,false,711
Ellen DeGeneres has announced that she was leaving her talk show to sell skin care products.,false,3635
Donald Trump tweeted an opinion that America never should have 'given Canada its independence.,false,251
Photographs show vehicles in Chicago encrusted with ice from severe cold weather.,false,615
Actor Paul Walker was killed in a car crash.,true,768
An angry mother delivered a scathing response to school officials after her daughter was punished for punching a classmate who snapped her bra.,false,861
"Thieves lie in wait under victims' cars, then render their victims helpless by slashing their ankles.",false,1758
Lunar eclipses happen only during full moons.,true,2862
Bernie Sanders dodged the draft.,false,404
President Obama has cancelled the National Day of Prayer.,false,670
A photograph shows Mother Teresa at age 18.,false,3371
Statement reproduces President Obama's response regarding opposition to his veterans' health insurance plan.,false,3925
A black-and-white photograph shows children playing on frighteningly dangerous (by modern standards) playground equipment in a public park.,true,1663
Photograph shows Michelle Obama with her daughters draped in South African colors at the 2012 Olympics.,false,3709
"Dr. Hardin B. Jones recently revealed that chemotherapy doesn't work 97% of the time, and doctors only recommend it to get kickbacks.",false,1364
Michelle Obama stated that the signers of the Declaration of Independence were not 'born in America.,false,381
Southwest Airlines changed their slogan to capitalize on the public relations misfortunes of competitor United Airlines.,false,2011
President Obama issued an executive order to replace the U.S. flag with one of a more 'progressive and diverse' design.,false,462
The larva of a human botfly was removed from a child's eye.,true,349
"Oil giant Baker Hughes donated $100,000 to the Susan G. Komen Foundation and now plans to distribute 1000 pink drill bits.",true,3821
The U.S. military will be reinstating the draft by Spring 2005.,false,3145
"The Facebook 'Identify TV and Music' app spies on users by listening to and recording sounds through their phones, and uses ambient conversation to tailor advertising.",false,2220
Indiana Governor Mike Pence signed a law banning boys from wearing 'gay' colors.,false,2596
A resolution passed in March 2016 forces residents of a Texas county to pay reparations to black citizens.,false,1139
North Korean official Jang Sung-taek was executed by being thrown into a cage with 120 starved dogs.,false,657
Singer Miley Cyrus drowned in a bathtub due to a prescription drug overdose.,false,2525
The government of Thailand issued a warning about canned food contaminated with HIV.,false,2446
Radio personality Michael Savage was fired because he talked about Hillary Clinton's health on the air.,false,2769
Kurt Cobain endorsed Donald Trump in 1993.,false,3553
"A Saudi billionaire purchased Buford, Wyoming and is planning on constructing a western Mecca.",false,3374
"Hillary Clinton tweeted that we should #DraftOurDaughters, encouraging women to go to war.",false,3936
Wyoming schools are implanting microchips in students.,false,3468
The Humane Society will donate $1 towards the care of an abused puppy every time his photo is shared.,false,2030
Mike Pence was recaptured after he attempted to escape from Donald Trump's campaign bus.,false,1261
President Obama's November 2010 trip to India will cost taxpayers $200 million per day.,false,3880
Hillary Clinton filed for divorce from Bill Clinton in November 2016.,false,2883
Photograph depicts a mysterious and large sea creature that washed ashore in Mexico in June 2016.,false,3384
"Ivanka Trump, by way of a female entrepreneurship fund, received a $100 million donation from Saudi Arabia.",false,699
Hillary Clinton was named after famed mountain climber Sir Edmund Hillary.,false,1381
"Bruce Springsteen cancelled a show in Greensboro, North Carolina, over the state's so-called 'bathroom law.",true,559
Leaked DNC e-mails from May 2016 reveal a plot to contrive fake stories about Donald Trump groping women.,false,2593
The headstone of the late U.S. Army Capt. Humayun Khan (son of DNC speaker Khizr Khan) references his 'dying as an apostate.,false,3389
The Newfoundland town of Gander played host to thousands of airline passengers stranded there when American airspace was closed after the September 11 terrorist attacks.,true,2214
"African-Americans are entitled to a $5,000 slavery reparation tax credit.",false,1982
A Texas Roadhouse manager requested compensation for business lost due to the fatal shooting of two police officers.,true,812
Melania Trump said that Native Americans upset about the Dakota Access Pipeline should 'go back to India'.,false,3432
"Photographs show a variety of cats adorned with $15,000 paint jobs.",false,1972
Rainbow loom bands have been pulled from the market because they are carcinogenic.,true,3381
All the seats in the U.S. House of Representatives will be up for election in 2010.,true,1810
The Obama campaign is sponsoring an 'Islamic Jumah' at the Democratic National Convention but declined to allow a prayer from a Catholic cardinal.,false,1929
Some German states have banned Red Bull's 'Simply Cola' drink after claiming it contains trace amounts of cocaine.,true,3137
Your personal information may be viewable through the Spokeo web site.,true,2035
"Article details 'four things you didn't know' about Martin Luther King, Jr.",false,959
Photographs show a pregnant woman named Paola Lynn who was raped by a Muslim refugee in Michigan.,false,3351
"As of February 2017, the U.S. murder rate was the highest it had been in 47 years.",false,3489
Prophylactic maker Durex is producing an eggplant-flavored condom.,false,973
A Japanese study found electronic cigarettes (popularly called 'e-cigs') contain ten times as many carcinogens as tobacco cigarettes.,false,2323
A controversial officiating call led to the death of Minnesota Vikings quarterback Fran Tarkenton's father.,false,1860
Maxine Waters used a picture of the tide receding as proof of climate change.,false,2703
Plans to make a sequel to the movie 'Step Brothers' were announced in March 2016.,false,3748
E-mail criticizes U.S. environmental regulations on the oil industry.,true,1482
Photograph shows a large crocodile killed in Zimbabwe.,true,3627
"Sarah Palin said Obamacare made people irresponsible, and that people with Lyme disease should quit eating limes.",false,3813
Map shows an optimal route for driving across the USA and hitting major landmarks in every state.,true,3882
The Weather Channel announced that it will only use the Celsius temperature scale.,false,1195
The CDC linked a parasitic worm outbreak to the use of 'worm filler' in McDonald's beef patties.,false,2714
CNN altered a photograph of Esteban Santiago to make his skin appear lighter.,false,3898
WNBC received documents proving Donald Trump paid $40 million in federal income tax in 2013.,false,3715
Recovered e-mails belonging to former secretary of state Hillary Clinton have revealed plans to seize guns from Republicans on 8 November 2016.,false,3267
Jan Berry of Jan & Dean had a near-fatal automobile accident on the very same road the duo had sung about in their hit 'Dead Man's Curve.,false,3483
Rep. Trey Gowdy ordered the exhumation of the body of Clinton associate Vince Foster.,false,1363
Photographs show golfer Tiger Woods' wife posing nude.,false,3194
Cell phone companies began charging users for SMS emojis (emoticons) in February 2016.,false,1132
