type,word1,pos1,priorpolarity
0.3,evade,VB,-1.0
0.3,evasion,NN,-1.0
0.3,evasive,JJ,-1.0
0.3,even,RB,1.0
0.3,evenly,RB,1.0
0.3,eventful,JJ,1.0
0.7,everlasting,JJ,1.0
0.3,evident,ANY,1.0
0.7,evidently,ANY,1.0
0.7,evil,JJ,-1.0
0.7,evil,NN,-1.0
0.7,evildoer,NN,-1.0
0.7,evils,JJ,-1.0
0.7,evils,NN,-1.0
0.7,eviscerate,VB,-1.0
0.7,evocative,JJ,1.0
0.7,exacerbate,VB,-1.0
0.7,exact,JJ,0.0
0.3,exacting,JJ,-1.0
0.7,exactly,ANY,0.0
0.7,exaggerate,VB,-1.0
0.7,exaggeration,JJ,-1.0
0.7,exaggeration,NN,-1.0
0.7,exalt,JJ,1.0
0.7,exalt,VB,1.0
0.7,exaltation,NN,1.0
0.7,exalted,JJ,1.0
0.7,exaltedly,RB,1.0
0.7,exalting,JJ,1.0
0.7,exaltingly,ANY,1.0
0.7,exasperate,VB,-1.0
0.7,exasperation,NN,-1.0
0.7,exasperating,JJ,-1.0
0.7,exasperatingly,ANY,-1.0
0.7,exceed,VB,1.0
0.7,exceeding,JJ,1.0
0.7,exceedingly,ANY,1.0
0.7,excel,VB,1.0
0.7,excellence,NN,1.0
0.7,excellency,NN,1.0
0.7,excellent,ANY,1.0
0.7,excellently,ANY,1.0
0.7,exceptional,ANY,1.0
0.7,exceptionally,ANY,1.0
0.7,excessive,JJ,-1.0
0.7,excessively,JJ,-1.0
0.3,excite,VB,1.0
0.7,excited,JJ,1.0
0.7,excitedly,ANY,1.0
0.7,excitedness,NN,1.0
0.7,excitement,NN,1.0
0.7,exciting,JJ,1.0
0.7,excitingly,RB,1.0
0.7,exclaim,VB,-1.0
0.3,exclude,VB,-1.0
0.3,exclusion,NN,-1.0
0.3,exclusive,JJ,1.0
0.3,exclusively,JJ,0.0
0.7,excoriate,VB,-1.0
0.7,excruciating,ANY,-1.0
0.7,excruciatingly,ANY,-1.0
0.7,excusable,JJ,1.0
0.7,excusable,NN,1.0
0.3,excuse,JJ,-1.0
0.3,excuse,NN,-1.0
0.3,excuse,VB,1.0
0.3,excuses,JJ,-1.0
0.3,excuses,NN,-1.0
0.7,execrate,VB,-1.0
0.7,exemplar,NN,1.0
0.7,exemplary,JJ,1.0
0.3,exhaust,VB,-1.0
0.3,exhaustion,NN,-1.0
0.3,exhaustive,JJ,1.0
0.3,exhaustively,RB,1.0
0.7,exhilarate,VB,1.0
0.7,exhilarating,ANY,1.0
0.7,exhilaratingly,ANY,1.0
0.7,exhilaration,NN,1.0
0.7,exhort,VB,-1.0
0.3,exile,VB,-1.0
0.7,exonerate,VB,1.0
0.7,exorbitant,JJ,-1.0
0.7,exorbitantance,NN,-1.0
0.7,exorbitantly,ANY,-1.0
0.7,expansive,JJ,1.0
0.3,expectation,JJ,0.0
0.3,expectation,NN,0.0
0.3,expedient,JJ,-1.0
0.3,expediencies,JJ,-1.0
0.3,expediencies,NN,-1.0
0.3,expel,VB,-1.0
0.3,expensive,JJ,-1.0
0.3,expensive,NN,-1.0
0.3,experienced,JJ,1.0
0.3,expert,JJ,1.0
0.7,expertly,RB,1.0
0.7,expire,VB,-1.0
0.7,explicit,JJ,1.0
0.7,explicitly,RB,1.0
0.3,explode,VB,-1.0
0.7,exploit,VB,-1.0
0.7,exploitation,JJ,-1.0
0.7,exploitation,NN,-1.0
0.3,expose,VB,-1.0
0.3,exposed,JJ,-1.0
0.3,explosive,JJ,-1.0
0.3,expound,VB,0.0
0.3,expression,JJ,0.0
0.3,expression,NN,0.0
0.3,expressions,JJ,0.0
0.3,expressions,NN,0.0
0.3,expressive,JJ,1.0
0.3,expropriate,JJ,-1.0
0.3,expropriate,NN,-1.0
0.3,expropriation,JJ,-1.0
0.3,expropriation,NN,-1.0
0.3,expulse,VB,-1.0
0.7,expunge,VB,-1.0
0.7,exquisite,JJ,1.0
0.7,exquisitely,RB,1.0
0.7,extemporize,VB,0.0
0.3,extensive,JJ,0.0
0.7,extensively,ANY,0.0
0.7,exterminate,VB,-1.0
0.7,extermination,NN,-1.0
0.3,extinguish,VB,-1.0
0.7,extol,VB,1.0
0.7,extoll,VB,1.0
0.3,extort,VB,-1.0
0.7,extortion,NN,-1.0
0.3,extraneous,JJ,-1.0
0.7,extraordinarily,ANY,1.0
0.7,extraordinary,ANY,1.0
0.7,extravagance,NN,-1.0
0.7,extravagant,JJ,-1.0
0.7,extravagantly,ANY,-1.0
0.3,extreme,JJ,-1.0
0.7,extreme,ANY,-1.0
0.7,extremely,ANY,-1.0
0.3,extremism,JJ,-1.0
0.3,extremism,NN,-1.0
0.3,extremist,JJ,-1.0
0.3,extremists,JJ,-1.0
0.3,extremists,NN,-1.0
0.7,exuberance,NN,1.0
0.7,exuberant,JJ,1.0
0.7,exuberantly,ANY,1.0
0.7,exult,VB,1.0
0.7,exultation,NN,1.0
0.7,exultingly,ANY,1.0
0.3,eyebrows,JJ,0.0
0.3,eyebrows,NN,0.0
0.3,fabricate,VB,-1.0
0.7,fabrication,NN,-1.0
0.7,fabulous,JJ,1.0
0.7,fabulously,ANY,1.0
0.7,facetious,JJ,-1.0
0.7,facetiously,RB,-1.0
0.3,facilitate,VB,1.0
0.7,fact,ANY,0.0
0.7,facts,ANY,0.0
0.3,factual,ANY,0.0
0.3,fading,ANY,-1.0
0.3,fail,VB,-1.0
0.7,failing,NN,-1.0
0.3,failure,JJ,-1.0
0.3,failure,NN,-1.0
0.3,failures,JJ,-1.0
0.3,failures,NN,-1.0
0.3,faint,JJ,-1.0
0.7,fainthearted,JJ,-1.0
0.3,fair,JJ,1.0
0.3,fair,NN,1.0
0.3,fairly,RB,1.0
0.3,fairness,JJ,1.0
0.3,fairness,NN,1.0
0.7,faith,JJ,1.0
0.7,faith,NN,1.0
0.7,faithful,JJ,1.0
0.7,faithful,NN,1.0
0.7,faithfully,ANY,1.0
0.7,faithfulness,NN,1.0
0.7,faithless,JJ,-1.0
0.7,fake,JJ,-1.0
0.3,fall,VB,-1.0
0.7,fallacies,JJ,-1.0
0.7,fallacies,NN,-1.0
0.7,fallacious,JJ,-1.0
0.7,fallaciously,RB,-1.0
0.7,fallaciousness,NN,-1.0
0.7,fallacy,NN,-1.0
0.7,fallout,NN,-1.0
0.7,false,JJ,-1.0
0.7,false,ANY,-1.0
0.7,falsehood,NN,-1.0
0.7,falsely,ANY,-1.0
0.7,falsify,VB,-1.0
0.7,falter,VB,-1.0
0.3,famed,JJ,1.0
0.3,familiar,JJ,0.0
0.3,familiar,ANY,0.0
0.7,fame,NN,1.0
0.7,famed,JJ,1.0
0.7,famine,NN,-1.0
0.7,famished,JJ,-1.0
0.3,famous,JJ,1.0
0.7,famously,JJ,1.0
0.7,fanatic,NN,-1.0
0.7,fanatical,JJ,-1.0
0.7,fanatically,ANY,-1.0
0.7,fanaticism,NN,-1.0
0.7,fanatics,NN,-1.0
0.7,fanciful,JJ,-1.0
0.7,fancy,JJ,1.0
0.7,fancy,VB,1.0
0.7,fanfare,JJ,1.0
0.7,fanfare,NN,1.0
0.7,fantastic,ANY,1.0
0.7,fantastically,ANY,1.0
0.7,fantasy,JJ,1.0
0.7,fantasy,NN,1.0
0.7,far-fetched,JJ,-1.0
0.3,far-reaching,JJ,0.0
0.7,farfetched,JJ,-1.0
0.7,farce,NN,-1.0
0.7,farcical,ANY,-1.0
0.7,farcical-yet-provocative,JJ,-1.0
0.7,farcically,ANY,-1.0
0.3,farsighted,JJ,1.0
0.7,fascinate,VB,1.0
0.7,fascinating,ANY,1.0
0.7,fascinatingly,ANY,1.0
0.7,fascination,ANY,1.0
0.7,fascism,JJ,-1.0
0.7,fascism,NN,-1.0
0.7,fascist,ANY,-1.0
0.7,fashionable,JJ,1.0
0.7,fashionably,RB,1.0
0.3,fast,JJ,0.0
0.3,fast-growing,JJ,1.0
0.3,fast-paced,JJ,1.0
0.3,fastest-growing,JJ,1.0
0.7,fastidious,JJ,-1.0
0.7,fastidiously,RB,-1.0
0.7,fastuous,JJ,-1.0
0.3,fat,JJ,-1.0
0.3,fatal,JJ,-1.0
0.7,fatalistic,JJ,-1.0
0.7,fatalistically,RB,-1.0
0.3,fatally,RB,-1.0
0.7,fateful,JJ,-1.0
0.7,fatefully,RB,-1.0
0.3,fathom,VB,1.0
0.7,fathomless,JJ,-1.0
0.3,fatigue,NN,-1.0
0.3,fatty,JJ,-1.0
0.7,fatuity,NN,-1.0
0.7,fatuous,JJ,-1.0
0.7,fatuously,RB,-1.0
0.7,fault,VB,-1.0
0.3,faulty,JJ,-1.0
0.3,favor,JJ,1.0
0.3,favor,NN,1.0
0.7,favor,VB,1.0
0.7,favorable,JJ,1.0
0.7,favorable,ANY,1.0
0.3,favored,JJ,1.0
0.7,favorite,JJ,1.0
0.7,fawn,VB,0.0
0.7,fawningly,RB,-1.0
0.7,favour,NN,1.0
0.3,faze,VB,-1.0
0.7,fear,NN,-1.0
0.7,fear,VB,-1.0
0.7,fearful,JJ,-1.0
0.7,fearfully,ANY,-1.0
0.7,fearless,JJ,1.0
0.7,fearlessly,RB,1.0
0.7,fears,JJ,-1.0
0.7,fears,NN,-1.0
0.7,fearsome,JJ,-1.0
0.3,feasible,JJ,1.0
0.3,feasibly,RB,1.0
0.3,feat,NN,1.0
0.7,featly,ANY,1.0
0.7,feckless,JJ,-1.0
0.3,feeble,JJ,-1.0
0.3,feeblely,JJ,-1.0
0.7,feebleminded,JJ,-1.0
0.7,feel,ANY,0.0
0.7,feels,ANY,0.0
0.7,felt,VB,0.0
0.7,feeling,JJ,0.0
0.7,feeling,NN,0.0
0.7,feeling,VB,0.0
0.7,feelings,JJ,0.0
0.7,feelings,NN,0.0
0.3,feign,VB,-1.0
0.3,feint,NN,-1.0
0.7,feisty,JJ,1.0
0.7,feisty,NN,1.0
0.7,felicitate,VB,1.0
0.7,felicitous,JJ,1.0
0.7,felicity,NN,1.0
0.7,fell,JJ,-1.0
0.3,felon,NN,-1.0
0.3,felonious,JJ,-1.0
0.7,ferocious,JJ,-1.0
0.7,ferociously,RB,-1.0
0.7,ferocity,NN,-1.0
0.3,fertile,JJ,1.0
0.3,fertile,NN,1.0
0.7,fervent,JJ,1.0
0.7,fervently,ANY,1.0
0.7,fervid,JJ,1.0
0.7,fervidly,ANY,1.0
0.7,fervor,NN,1.0
0.3,feverish,JJ,-1.0
0.7,festive,JJ,1.0
0.7,fetid,JJ,-1.0
0.3,fever,NN,-1.0
0.7,fiasco,NN,-1.0
0.3,fiat,JJ,-1.0
0.3,fiat,NN,-1.0
0.7,fib,NN,-1.0
0.7,fib,VB,-1.0
0.7,fibber,NN,-1.0
0.7,fickle,JJ,-1.0
0.3,fiction,JJ,-1.0
0.3,fiction,NN,-1.0
0.3,fictional,JJ,-1.0
0.7,fictitious,JJ,-1.0
0.7,fidelity,NN,1.0
0.7,fidget,VB,-1.0
0.7,fidgety,JJ,-1.0
0.7,fiend,NN,-1.0
0.7,fiendish,JJ,-1.0
0.3,fierce,JJ,-1.0
0.3,fiery,JJ,1.0
0.3,fight,JJ,-1.0
0.3,fight,NN,-1.0
0.3,figurehead,JJ,-1.0
0.3,figurehead,NN,-1.0
0.7,filth,NN,-1.0
0.7,filthy,JJ,-1.0
0.3,finagle,VB,-1.0
0.7,finally,ANY,0.0
0.3,fine,JJ,1.0
0.3,fine,VB,-1.0
0.7,finely,JJ,1.0
0.3,firm,JJ,0.0
0.3,firm,NN,0.0
0.3,firmly,RB,0.0
0.3,first-class,JJ,1.0
0.7,first-rate,JJ,1.0
0.3,fissures,JJ,-1.0
0.3,fissures,NN,-1.0
0.3,fist,NN,-1.0
0.7,fit,JJ,1.0
0.7,fitting,JJ,1.0
0.7,fixer,JJ,0.0
0.7,fixer,NN,0.0
0.7,flabbergast,VB,-1.0
0.7,flabbergasted,ANY,-1.0
0.3,flagging,JJ,-1.0
0.7,flagrant,ANY,-1.0
0.7,flagrantly,ANY,-1.0
0.3,flair,NN,1.0
0.7,flak,JJ,-1.0
0.7,flak,NN,-1.0
0.3,flake,NN,-1.0
0.3,flakey,JJ,-1.0
0.3,flaky,JJ,-1.0
0.3,flame,JJ,1.0
0.3,flame,NN,1.0
0.3,flash,JJ,-1.0
0.3,flash,NN,-1.0
0.3,flashy,ANY,-1.0
0.7,flat-out,ANY,-1.0
0.7,flatter,VB,1.0
0.7,flattering,JJ,1.0
0.7,flatteringly,RB,1.0
0.7,flaunt,VB,-1.0
0.3,flaw,JJ,-1.0
0.3,flaw,NN,-1.0
0.3,flaws,NN,-1.0
0.3,flawed,JJ,-1.0
0.3,flawed,NN,-1.0
0.7,flawless,JJ,1.0
0.7,flawlessly,RB,1.0
0.7,fleer,VB,-1.0
0.3,fleeting,JJ,-1.0
0.7,flexible,JJ,1.0
0.7,flighty,JJ,-1.0
0.7,flimflam,NN,-1.0
0.3,flimsy,JJ,-1.0
0.7,flirt,VB,-1.0
0.7,flirty,ANY,-1.0
0.3,floor,VB,0.0
0.7,floored,ANY,-1.0
0.7,flounder,VB,-1.0
0.7,floundering,ANY,-1.0
0.7,flourish,JJ,1.0
0.7,flourishing,JJ,1.0
0.7,flout,VB,-1.0
0.3,fluent,JJ,1.0
0.3,fluster,VB,-1.0
0.7,foe,NN,-1.0
0.7,fond,JJ,1.0
0.7,fondly,RB,1.0
0.7,fondness,NN,1.0
0.7,fool,ANY,-1.0
0.7,foolhardy,JJ,-1.0
0.7,foolish,ANY,-1.0
0.7,foolishly,ANY,-1.0
0.7,foolishness,NN,-1.0
0.3,foolproof,JJ,1.0
0.7,forbid,JJ,-1.0
0.7,forbidden,JJ,-1.0
0.3,forbidding,JJ,-1.0
0.3,forbidding,NN,-1.0
0.3,force,VB,-1.0
0.3,forceful,JJ,-1.0
0.7,foreboding,JJ,-1.0
0.7,forebodingly,RB,-1.0
0.7,foremost,JJ,1.0
0.7,forsee,NN,0.0
0.7,foresight,NN,1.0
0.7,foretell,VB,0.0
0.3,forfeit,VB,-1.0
0.7,forgave,VB,1.0
0.3,forged,JJ,-1.0
0.7,forget,VB,-1.0
0.7,forgetful,ANY,-1.0
0.7,forgetfully,ANY,-1.0
0.7,forgetfulness,NN,-1.0
0.7,forgive,VB,1.0
0.7,forgiven,JJ,1.0
0.7,forgiveness,NN,1.0
0.7,forgiving,ANY,1.0
0.7,forgivingly,ANY,1.0
0.7,forlorn,JJ,-1.0
0.7,forlornly,RB,-1.0
0.7,formidable,JJ,-1.0
0.7,forsake,VB,-1.0
0.7,forsaken,ANY,-1.0
0.7,forswear,VB,-1.0
0.3,forthright,JJ,0.0
0.7,fortitude,NN,1.0
0.7,fortress,JJ,0.0
0.7,fortress,NN,0.0
0.7,fortuitous,JJ,1.0
0.7,fortuitously,JJ,1.0
0.3,fortunate,JJ,1.0
0.7,fortunate,ANY,1.0
0.7,fortunately,ANY,1.0
0.7,fortune,JJ,1.0
0.7,fortune,NN,1.0
0.7,foul,JJ,-1.0
0.7,foul,RB,-1.0
0.3,foul,VB,-1.0
0.7,foully,RB,-1.0
0.7,foulness,NN,-1.0
0.7,fractious,JJ,-1.0
0.7,fractiously,ANY,-1.0
0.3,fracture,NN,-1.0
0.3,fracture,VB,-1.0
0.3,fragile,JJ,-1.0
0.3,fragile,NN,-1.0
0.3,fragmented,JJ,-1.0
0.7,fragrant,JJ,1.0
0.3,frail,JJ,-1.0
0.7,frank,JJ,1.0
0.7,frankly,ANY,0.0
0.7,frantic,JJ,-1.0
0.7,frantically,ANY,-1.0
0.7,franticly,ANY,-1.0
0.7,fraternize,VB,-1.0
0.3,fraud,JJ,-1.0
0.3,fraud,NN,-1.0
0.3,fraudulent,JJ,-1.0
0.7,fraught,JJ,-1.0
0.7,fraught,NN,-1.0
0.7,freak,NN,-1.0
0.7,freak,VB,-1.0
0.7,freakish,JJ,-1.0
0.7,freakish,ANY,-1.0
0.7,freakish,ANY,-1.0
0.7,freakishly,ANY,-1.0
0.7,frazzle,NN,-1.0
0.7,frazzle,VB,-1.0
0.7,frazzled,JJ,-1.0
0.3,free,JJ,1.0
0.3,freedom,JJ,1.0
0.3,freedom,NN,1.0
0.3,freedoms,JJ,1.0
0.3,freedoms,NN,1.0
0.7,frenetic,JJ,-1.0
0.7,frenetically,ANY,-1.0
0.7,frenzied,JJ,-1.0
0.7,frenzy,NN,-1.0
0.3,frequent,JJ,0.0
0.3,fresh,JJ,1.0
0.7,fret,VB,-1.0
0.7,fretful,JJ,-1.0
0.7,friction,JJ,-1.0
0.7,friction,NN,-1.0
0.7,frictions,JJ,-1.0
0.7,frictions,NN,-1.0
0.3,friend,JJ,1.0
0.3,friend,NN,1.0
0.7,friendliness,JJ,1.0
0.7,friendliness,NN,1.0
0.7,friendly,JJ,1.0
0.3,friends,JJ,1.0
0.3,friends,NN,1.0
0.3,friendship,JJ,1.0
0.3,friendship,NN,1.0
0.7,friggin,ANY,-1.0
0.7,fright,ANY,-1.0
0.7,fright,NN,-1.0
0.7,frighten,VB,-1.0
0.7,frightening,JJ,-1.0
0.7,frighteningly,JJ,-1.0
0.7,frighteningly,ANY,-1.0
0.7,frightful,JJ,-1.0
0.7,frightfully,ANY,-1.0
0.3,frigid,JJ,-1.0
0.7,frivolous,JJ,-1.0
0.7,frolic,VB,1.0
0.7,frown,JJ,-1.0
0.7,frown,NN,-1.0
0.3,frozen,JJ,-1.0
0.3,fruitful,JJ,1.0
0.7,fruitless,JJ,-1.0
0.7,fruitlessly,ANY,-1.0
0.3,fumble,VB,-1.0
0.7,fun,VB,-1.0
0.7,frustrate,VB,-1.0
0.7,frustrated,JJ,-1.0
0.7,frustrating,JJ,-1.0
0.7,frustrating,ANY,-1.0
0.7,frustratingly,ANY,-1.0
0.7,frustration,NN,-1.0
0.7,fudge,JJ,-1.0
0.7,fudge,NN,-1.0
0.7,fudge,VB,-1.0
0.3,fugitive,JJ,-1.0
0.3,fulfillment,JJ,1.0
0.3,fulfillment,NN,1.0
0.3,full,JJ,0.0
0.3,fully,RB,0.0
0.3,full-blown,JJ,-1.0
0.3,full-fledged,JJ,1.0
0.3,full-scale,JJ,0.0
0.7,fulminate,VB,-1.0
0.7,fume,VB,-1.0
0.7,fun,JJ,1.0
0.3,functional,JJ,1.0
0.7,fundamental,JJ,0.0
0.7,fundamentally,RB,0.0
0.3,fundamentalism,JJ,-1.0
0.3,fundamentalism,NN,-1.0
0.3,funded,JJ,0.0
0.7,funny,JJ,1.0
0.7,funny,ANY,1.0
0.7,furious,JJ,-1.0
0.7,furiously,ANY,-1.0
0.7,furor,NN,-1.0
0.3,further,ANY,0.0
0.7,furthermore,ANY,0.0
0.7,fury,NN,-1.0
0.7,fuss,JJ,-1.0
0.7,fuss,NN,-1.0
0.7,fuss,VB,-1.0
0.7,fustigate,VB,-1.0
0.7,fussy,ANY,-1.0
0.7,fusty,JJ,-1.0
0.7,futile,JJ,-1.0
0.7,futilely,ANY,-1.0
0.7,futility,NN,-1.0
0.3,fuzzy,JJ,-1.0
0.7,gabble,VB,-1.0
0.7,gaff,NN,-1.0
0.7,gaffe,NN,-1.0
0.7,gaiety,NN,1.0
0.7,gaily,RB,1.0
0.3,gain,NN,1.0
0.3,gain,VB,1.0
0.7,gainful,JJ,1.0
0.7,gainfully,RB,1.0
0.7,gainsay,VB,-1.0
0.7,gainsayer,NN,-1.0
0.7,gaga,ANY,-1.0
0.7,gaggle,VB,-1.0
0.7,gall,VB,-1.0
0.7,gallant,JJ,1.0
0.7,gallantly,RB,1.0
0.7,galling,JJ,-1.0
0.7,gallingly,RB,-1.0
0.7,galore,ANY,1.0
0.3,galvanize,VB,0.0
0.3,gamble,NN,-1.0
0.3,gamble,VB,-1.0
0.3,game,JJ,-1.0
0.7,gape,VB,-1.0
0.3,garbage,JJ,-1.0
0.3,garbage,NN,-1.0
0.7,garish,JJ,-1.0
0.7,gasp,JJ,-1.0
0.7,gasp,NN,-1.0
0.7,gauche,JJ,-1.0
0.7,gaudy,JJ,-1.0
0.7,gawk,VB,-1.0
0.7,gawky,JJ,-1.0
0.7,geezer,ANY,-1.0
0.3,gem,JJ,1.0
0.3,gem,NN,1.0
0.3,gems,JJ,1.0
0.3,gems,NN,1.0
0.7,generosity,NN,1.0
0.7,generous,JJ,1.0
0.7,generously,JJ,1.0
0.3,genial,JJ,1.0
0.7,genius,NN,1.0
0.7,genocide,JJ,-1.0
0.7,genocide,NN,-1.0
0.3,gentle,JJ,1.0
0.3,genuine,JJ,1.0
0.3,germane,JJ,1.0
0.3,gestures,JJ,0.0
0.3,gestures,NN,0.0
0.7,get-rich,JJ,-1.0
0.7,get-rich,NN,-1.0
0.7,ghastly,JJ,-1.0
0.3,ghetto,NN,-1.0
0.3,giant,JJ,0.0
0.3,giant,NN,0.0
0.3,giants,JJ,0.0
0.3,giants,NN,0.0
0.7,gibber,VB,-1.0
0.7,gibberish,ANY,-1.0
0.7,gibe,VB,-1.0
0.7,giddy,JJ,1.0
0.7,gifted,JJ,1.0
0.3,gigantic,JJ,0.0
0.7,glad,JJ,1.0
0.7,gladden,VB,1.0
0.7,gladly,RB,1.0
0.7,gladness,NN,1.0
0.7,glamorous,JJ,1.0
0.7,glare,NN,-1.0
0.7,glare,VB,-1.0
0.7,glaring,JJ,-1.0
0.7,glaringly,RB,-1.0
0.7,glean,VB,0.0
0.7,glee,NN,1.0
0.7,gleeful,ANY,1.0
0.7,gleefully,ANY,1.0
0.7,glib,JJ,-1.0
0.7,glibly,RB,-1.0
0.7,glimmer,JJ,1.0
0.7,glimmer,NN,1.0
0.7,glimmer,VB,1.0
0.7,glimmering,ANY,1.0
0.7,glisten,JJ,1.0
0.7,glisten,VB,1.0
0.7,glistening,ANY,1.0
0.3,glitch,NN,-1.0
0.7,glitter,JJ,1.0
0.7,glitter,VB,1.0
0.7,gloat,VB,0.0
0.7,gloatingly,RB,-1.0
0.7,gloom,NN,-1.0
0.7,gloomy,JJ,-1.0
0.7,glorify,VB,1.0
0.7,glorious,JJ,1.0
0.7,gloriously,ANY,1.0
0.7,glory,NN,1.0
0.7,glory,VB,1.0
0.7,gloss,VB,-1.0
0.7,glossy,JJ,1.0
0.7,glow,VB,1.0
0.7,glower,VB,-1.0
0.7,glowing,ANY,1.0
0.7,glowingly,ANY,1.0
0.7,glum,JJ,-1.0
0.3,glut,NN,-1.0
0.3,gnawing,ANY,-1.0
0.3,go-ahead,JJ,1.0
0.3,go-ahead,NN,1.0
0.7,goad,VB,-1.0
0.7,goading,JJ,-1.0
0.7,god-awful,ANY,-1.0
0.7,god-given,ANY,1.0
0.7,goddam,ANY,-1.0
0.7,goddamn,ANY,-1.0
0.7,godlike,ANY,1.0
0.3,gold,NN,1.0
0.3,golden,JJ,1.0
0.3,good,ANY,1.0
0.3,goodly,RB,1.0
0.7,goodness,NN,1.0
0.7,goodwill,JJ,1.0
0.7,goodwill,NN,1.0
0.7,goof,NN,-1.0
0.7,goof,VB,-1.0
0.7,gorgeous,JJ,1.0
0.7,gorgeously,ANY,1.0
0.7,gossip,JJ,-1.0
0.7,gossip,NN,-1.0
0.7,gossip,VB,-1.0
0.7,grace,NN,1.0
0.7,graceful,JJ,1.0
0.7,gracefully,RB,1.0
0.7,graceless,JJ,-1.0
0.7,gracelessly,RB,-1.0
0.7,gracious,JJ,1.0
0.7,graciously,RB,1.0
0.7,graciousness,NN,1.0
0.3,graft,NN,-1.0
0.3,grail,JJ,1.0
0.3,grail,NN,1.0
0.3,grand,JJ,1.0
0.7,grandeur,NN,1.0
0.7,grandiose,JJ,-1.0
0.3,grapple,VB,-1.0
0.7,grate,VB,-1.0
0.7,grateful,JJ,1.0
0.7,grateful,ANY,1.0
0.7,gratefully,ANY,1.0
0.7,gratification,NN,1.0
0.7,gratify,VB,1.0
0.7,gratifying,ANY,1.0
0.7,gratifyingly,ANY,1.0
0.7,grating,JJ,-1.0
0.7,gratitude,JJ,1.0
0.7,gratitude,NN,1.0
0.7,gratuitous,JJ,-1.0
0.7,gratuitous,NN,-1.0
0.7,gratuitously,ANY,-1.0
0.7,grave,JJ,-1.0
0.7,gravely,RB,-1.0
0.7,great,JJ,1.0
0.7,greatest,JJ,1.0
0.7,greatly,RB,0.0
0.7,greatness,NN,1.0
0.7,greed,NN,-1.0
0.7,greedy,JJ,-1.0
0.7,greet,VB,1.0
0.7,grief,NN,-1.0
0.7,grievance,NN,-1.0
0.7,grievances,JJ,-1.0
0.7,grievances,NN,-1.0
0.7,grieve,VB,-1.0
0.7,grieving,JJ,-1.0
0.7,grievous,ANY,-1.0
0.7,grievously,ANY,-1.0
0.3,grill,VB,-1.0
0.7,grim,JJ,-1.0
0.7,grimace,VB,-1.0
0.7,grin,ANY,1.0
0.7,grind,JJ,-1.0
0.7,grind,NN,-1.0
0.7,gripe,NN,-1.0
0.7,gripe,VB,-1.0
0.7,grisly,JJ,-1.0
0.7,grit,JJ,1.0
0.7,grit,NN,1.0
0.3,gritty,JJ,-1.0
0.3,groove,VB,1.0
0.3,gross,JJ,-1.0
0.7,grossly,ANY,-1.0
0.7,grotesque,JJ,-1.0
0.7,grouch,NN,-1.0
0.7,grouchy,JJ,-1.0
0.7,groundbreaking,JJ,1.0
0.7,groundbreaking,NN,1.0
0.7,groundless,JJ,-1.0
0.7,grouse,VB,-1.0
0.3,growing,JJ,0.0
0.7,growl,VB,-1.0
0.7,grudge,ANY,-1.0
0.7,grudges,JJ,-1.0
0.7,grudges,NN,-1.0
0.7,grudging,ANY,-1.0
0.7,grudgingly,ANY,-1.0
0.7,gruesome,ANY,-1.0
0.7,gruesomely,ANY,-1.0
0.7,gruff,JJ,-1.0
0.7,grumble,VB,-1.0
0.3,guarantee,NN,1.0
0.3,guarantee,VB,1.0
0.3,guardian,NN,1.0
0.3,guidance,JJ,1.0
0.3,guidance,NN,1.0
0.7,guile,NN,-1.0
0.7,guilt,NN,-1.0
0.7,guiltless,JJ,1.0
0.3,guilty,JJ,-1.0
0.7,guiltily,RB,-1.0
0.7,gullible,JJ,-1.0
0.3,gush,VB,1.0
0.7,gumption,NN,1.0
0.7,gusto,NN,1.0
0.7,gutsy,JJ,1.0
0.7,haggard,JJ,-1.0
0.7,haggle,VB,-1.0
0.7,hail,VB,1.0
0.7,halcyon,JJ,1.0
0.7,hale,JJ,1.0
0.7,halfhearted,JJ,-1.0
0.7,halfheartedly,JJ,-1.0
0.3,halfway,JJ,0.0
0.3,halfway,NN,0.0
0.7,hallowed,JJ,1.0
0.7,hallucinate,VB,-1.0
0.7,hallucination,NN,-1.0
0.3,halt,JJ,0.0
0.7,hamper,VB,-1.0
0.7,hamstring,VB,-1.0
0.7,hamstrung,VB,-1.0
0.3,handicapped,JJ,-1.0
0.7,handily,RB,1.0
0.7,handsome,JJ,1.0
0.7,handy,JJ,1.0
0.7,hanker,VB,1.0
0.7,hapless,JJ,-1.0
0.3,haphazard,JJ,-1.0
0.7,happily,RB,1.0
0.7,happiness,NN,1.0
0.7,happy,JJ,1.0
0.7,harangue,VB,-1.0
0.3,harass,VB,-1.0
0.7,harassment,JJ,-1.0
0.7,harassment,NN,-1.0
0.3,harboring,JJ,-1.0
0.3,harboring,NN,-1.0
0.3,harbors,JJ,-1.0
0.3,harbors,NN,-1.0
0.3,hard,JJ,-1.0
0.3,hard-hit,JJ,-1.0
0.7,hard-line,JJ,-1.0
0.7,hard-liner,NN,-1.0
0.3,hard-working,JJ,1.0
0.7,hardball,JJ,-1.0
0.7,hardball,NN,-1.0
0.3,harden,VB,-1.0
0.3,hardened,JJ,-1.0
0.7,hardheaded,JJ,-1.0
0.7,hardhearted,JJ,-1.0
0.7,hardier,JJ,1.0
0.7,hardier,NN,1.0
0.3,hardliner,NN,-1.0
0.3,hardliners,JJ,-1.0
